state_abbr,county_name,total_votes_2012,votes_dem_2012,votes_gop_2012,county_fips,state_fips,per_dem_2012,per_gop_2012,diff_2012,per_point_diff_2012
OH,Butler County,164020,59282,102226,17,39,0.361431533,0.623253262,42944,-0.261821729
OH,Carroll County,12965,5396,7177,19,39,0.416197455,0.553567297,1781,-0.137369842
OH,Champaign County,20016,7826,11852,21,39,0.39098721,0.592126299,4026,-0.201139089
OH,Clark County,62136,30022,31116,23,39,0.483165959,0.500772499,1094,-0.01760654
OH,Clermont County,93392,29334,62527,25,39,0.314095426,0.669511307,33193,-0.355415881
OH,Clinton County,17648,5534,11740,27,39,0.313576609,0.665231188,6206,-0.351654578
OH,Columbiana County,45078,19351,24778,29,39,0.42927814,0.549669462,5427,-0.120391322
OH,Coshocton County,15555,6841,8312,31,39,0.439794278,0.534361941,1471,-0.094567663
OH,Crawford County,19192,7207,11561,33,39,0.37552105,0.602386411,4354,-0.226865361
OH,Cuyahoga County,611512,420953,184475,35,39,0.688380604,0.301670286,236478,0.386710318
OH,Darke County,24807,6610,17745,37,39,0.266457048,0.715322288,11135,-0.44886524
OH,Defiance County,17744,7438,9935,39,39,0.41918395,0.559907574,2497,-0.140723625
OH,Delaware County,96330,36131,58980,41,39,0.375075262,0.612270321,22849,-0.237195059
OH,Erie County,38262,20969,16655,43,39,0.548037217,0.435288276,4314,0.112748942
OH,Fairfield County,70079,28831,40134,45,39,0.411407126,0.572696528,11303,-0.161289402
OH,Fayette County,10677,4075,6456,47,39,0.381661515,0.604664232,2381,-0.223002716
OH,Franklin County,541751,325654,207941,49,39,0.601113796,0.383831317,117713,0.217282478
OH,Fulton County,20757,8790,11521,51,39,0.4234716,0.555041673,2731,-0.131570073
OH,Gallia County,9534,3418,5912,53,39,0.358506398,0.620096497,2494,-0.261590099
OH,Geauga County,50125,19295,30104,55,39,0.384937656,0.600578554,10809,-0.215640898
OH,Greene County,81075,31028,48683,57,39,0.38270737,0.600468702,17655,-0.217761332
OH,Guernsey County,16403,7226,8811,59,39,0.440529171,0.537157837,1585,-0.096628665
OH,Hamilton County,402572,208508,188653,61,39,0.517939648,0.468619278,19855,0.04932037
OH,Hancock County,34940,12192,22077,63,39,0.348941042,0.631854608,9885,-0.282913566
OH,Hardin County,12147,4487,7337,65,39,0.369391619,0.604017453,2850,-0.234625834
OH,Harrison County,6999,2895,3936,67,39,0.413630519,0.562366052,1041,-0.148735534
OH,Henry County,13937,5513,8111,69,39,0.39556576,0.581976035,2598,-0.186410275
OH,Highland County,17161,5772,11032,71,39,0.336344036,0.642852981,5260,-0.306508945
OH,Hocking County,12442,6010,6150,73,39,0.483041312,0.494293522,140,-0.01125221
OH,Holmes County,11355,2568,8563,75,39,0.226155878,0.754117129,5995,-0.527961251
OH,Huron County,24077,10673,12821,77,39,0.443286124,0.532499896,2148,-0.089213772
OH,Jackson County,12916,4965,7651,79,39,0.384406937,0.592366058,2686,-0.20795912
OH,Jefferson County,32327,14960,16729,81,39,0.462771058,0.517493117,1769,-0.054722059
OH,Knox County,27618,10154,16873,83,39,0.367658773,0.610942139,6719,-0.243283366
OH,Lake County,114264,55219,57150,85,39,0.483258069,0.50015753,1931,-0.016899461
OH,Lawrence County,25252,10454,14371,87,39,0.413987011,0.569103437,3917,-0.155116426
OH,Licking County,77423,32264,43604,89,39,0.416723713,0.563191816,11340,-0.146468104
OH,Logan County,20535,6789,13323,91,39,0.330606282,0.648794741,6534,-0.318188459
OH,Lorain County,138513,78112,58095,93,39,0.563932627,0.419419116,20017,0.144513511
OH,Lucas County,200850,129229,68100,95,39,0.643410505,0.339058999,61129,0.304351506
OH,Madison County,17240,6700,10215,97,39,0.38863109,0.592517401,3515,-0.203886311
OH,Mahoning County,117571,74298,41702,99,39,0.63194155,0.354696311,32596,0.277245239
OH,Marion County,26433,11933,13938,101,39,0.451443272,0.527295426,2005,-0.075852155
OH,Medina County,88849,37841,49464,103,39,0.425902374,0.556719828,11623,-0.130817454
OH,Meigs County,9979,3911,5782,105,39,0.391923038,0.579416775,1871,-0.187493737
OH,Mercer County,21161,4609,16207,107,39,0.217806342,0.765890081,11598,-0.548083739
OH,Miami County,50281,15731,33650,109,39,0.312861717,0.669238878,17919,-0.35637716
OH,Monroe County,6743,3007,3540,111,39,0.445943942,0.524988877,533,-0.079044935
OH,Montgomery County,254266,128983,121188,113,39,0.507275845,0.476618974,7795,0.030656871
OH,Morgan County,6042,2772,3136,115,39,0.458788481,0.519033433,364,-0.060244952
OH,Morrow County,15813,5780,9662,117,39,0.365522039,0.611016252,3882,-0.245494214
OH,Muskingum County,35954,16327,18826,119,39,0.454108027,0.523613506,2499,-0.069505479
OH,Noble County,5755,2082,3498,121,39,0.361772372,0.607819288,1416,-0.246046916
OH,Ottawa County,21936,11214,10323,123,39,0.511214442,0.47059628,891,0.040618162
OH,Paulding County,8912,3435,5248,125,39,0.385435368,0.588868941,1813,-0.203433573
OH,Perry County,14673,6857,7498,127,39,0.46732093,0.511006611,641,-0.043685681
OH,Pickaway County,23443,9335,13713,129,39,0.398199889,0.584950732,4378,-0.186750842
OH,Pike County,11233,5490,5535,131,39,0.488738538,0.492744592,45,-0.004006054
OH,Portage County,74029,38082,34465,133,39,0.514420025,0.465560794,3617,0.048859231
OH,Preble County,19619,6005,13202,135,39,0.30608084,0.672919109,7197,-0.366838269
OH,Putnam County,18126,4238,13563,137,39,0.23380779,0.748262165,9325,-0.514454375
OH,Richland County,55954,21785,33057,139,39,0.38933767,0.590788862,11272,-0.201451192
OH,Ross County,28961,13895,14582,141,39,0.479783157,0.503504713,687,-0.023721557
OH,Sandusky County,28192,14035,13491,143,39,0.497836266,0.478540011,544,0.019296254
OH,Scioto County,30023,14432,15023,145,39,0.480698131,0.50038304,591,-0.019684908
OH,Seneca County,24633,10962,13025,147,39,0.445012788,0.52876223,2063,-0.083749442
OH,Shelby County,23129,6065,16700,149,39,0.262224912,0.722037269,10635,-0.459812357
OH,Stark County,176620,86314,86958,151,39,0.488698902,0.492345148,644,-0.003646246
OH,Summit County,259389,147146,108700,153,39,0.56727926,0.419061718,38446,0.148217542
OH,Trumbull County,98703,59446,37545,155,39,0.602271461,0.380383575,21901,0.221887886
OH,Tuscarawas County,39855,17516,21420,157,39,0.439493163,0.53744825,3904,-0.097955087
OH,Union County,24947,8546,15947,159,39,0.34256624,0.639235179,7401,-0.296668938
OH,Van Wert County,13586,3923,9433,161,39,0.288753128,0.69431768,5510,-0.405564552
OH,Vinton County,5352,2382,2798,163,39,0.445067265,0.522795217,416,-0.077727952
OH,Warren County,108008,31907,74626,165,39,0.295413303,0.690930301,42719,-0.395516999
OH,Washington County,28798,11333,16921,167,39,0.393534273,0.587575526,5588,-0.194041253
OH,Wayne County,49356,18932,29450,169,39,0.383580517,0.596685307,10518,-0.21310479
OH,Williams County,17286,7045,9863,171,39,0.407555247,0.570577346,2818,-0.163022099
OH,Wood County,61967,31596,28997,173,39,0.509884293,0.467942615,2599,0.041941679
OH,Wyandot County,10254,3962,6054,175,39,0.386385801,0.590403745,2092,-0.204017944
OK,Adair County,6472,2110,4362,1,40,0.326019778,0.673980222,2252,-0.347960445
OK,Alfalfa County,1817,278,1539,3,40,0.15299945,0.84700055,1261,-0.694001101
OK,Atoka County,4775,1241,3534,5,40,0.259895288,0.740104712,2293,-0.480209424
OK,Beaver County,2300,243,2057,7,40,0.105652174,0.894347826,1814,-0.788695652
OK,Beckham County,6909,1413,5496,9,40,0.204515849,0.795484151,4083,-0.590968302
OK,Blaine County,3815,991,2824,11,40,0.259764089,0.740235911,1833,-0.480471822
OK,Bryan County,12721,3533,9188,13,40,0.277729738,0.722270262,5655,-0.444540524
OK,Caddo County,8811,3151,5660,15,40,0.357621155,0.642378845,2509,-0.284757689
OK,Canadian County,46148,10533,35615,17,40,0.228243911,0.771756089,25082,-0.543512178
OK,Carter County,17120,4907,12213,19,40,0.286623832,0.713376168,7306,-0.426752336
OK,Cherokee County,14288,6137,8151,21,40,0.429521277,0.570478723,2014,-0.140957447
OK,Choctaw County,5066,1494,3572,23,40,0.294907225,0.705092775,2078,-0.410185551
OK,Cimarron County,1197,115,1082,25,40,0.096073517,0.903926483,967,-0.807852966
OK,Cleveland County,93720,34701,59019,27,40,0.370262484,0.629737516,24318,-0.259475032
OK,Coal County,2357,648,1709,29,40,0.274925753,0.725074247,1061,-0.450148494
OK,Comanche County,30174,12517,17657,31,40,0.414827335,0.585172665,5140,-0.17034533
OK,Cotton County,2453,657,1796,33,40,0.267835304,0.732164696,1139,-0.464329393
OK,Craig County,5298,1746,3552,35,40,0.329558324,0.670441676,1806,-0.340883352
OK,Creek County,26078,7114,18964,37,40,0.272796994,0.727203006,11850,-0.454406013
OK,Custer County,9800,2358,7442,39,40,0.240612245,0.759387755,5084,-0.51877551
OK,Delaware County,14232,4176,10056,41,40,0.293423272,0.706576728,5880,-0.413153457
OK,Dewey County,2070,301,1769,43,40,0.145410628,0.854589372,1468,-0.709178744
OK,Ellis County,1801,226,1575,45,40,0.125485841,0.874514159,1349,-0.749028318
OK,Garfield County,19908,4732,15176,47,40,0.23769339,0.76230661,10444,-0.524613221
OK,Garvin County,9478,2556,6922,49,40,0.269677147,0.730322853,4366,-0.460645706
OK,Grady County,19598,4780,14818,51,40,0.243902439,0.756097561,10038,-0.512195122
OK,Grant County,2067,393,1674,53,40,0.190130624,0.809869376,1281,-0.619738752
OK,Greer County,1832,488,1344,55,40,0.266375546,0.733624454,856,-0.467248908
OK,Harmon County,923,264,659,57,40,0.286023835,0.713976165,395,-0.427952329
OK,Harper County,1434,173,1261,59,40,0.120641562,0.879358438,1088,-0.758716876
OK,Haskell County,4244,1175,3069,61,40,0.276861451,0.723138549,1894,-0.446277097
OK,Hughes County,4206,1370,2836,63,40,0.325725155,0.674274845,1466,-0.348549691
OK,Jackson County,7915,1953,5962,65,40,0.246746684,0.753253316,4009,-0.506506633
OK,Jefferson County,2234,602,1632,67,40,0.269471799,0.730528201,1030,-0.461056401
OK,Johnston County,3778,1134,2644,69,40,0.300158814,0.699841186,1510,-0.399682372
OK,Kay County,16122,4624,11498,71,40,0.28681305,0.71318695,6874,-0.426373899
OK,Kingfisher County,5354,844,4510,73,40,0.157639148,0.842360852,3666,-0.684721703
OK,Kiowa County,3410,1101,2309,75,40,0.3228739,0.6771261,1208,-0.354252199
OK,Latimer County,3789,1169,2620,77,40,0.308524677,0.691475323,1451,-0.382950647
OK,Le Flore County,15830,4658,11172,79,40,0.294251421,0.705748579,6514,-0.411497157
OK,Lincoln County,12807,3265,9542,81,40,0.254938705,0.745061295,6277,-0.490122589
OK,Logan County,16983,4686,12297,83,40,0.275922982,0.724077018,7611,-0.448154036
OK,Love County,3470,1034,2436,85,40,0.297982709,0.702017291,1402,-0.404034582
OK,Major County,3146,446,2700,93,40,0.141767324,0.858232676,2254,-0.716465353
OK,Marshall County,5140,1396,3744,95,40,0.271595331,0.728404669,2348,-0.456809339
OK,Mayes County,14456,4822,9634,97,40,0.333563918,0.666436082,4812,-0.332872164
OK,McClain County,14299,3191,11108,87,40,0.223162459,0.776837541,7917,-0.553675082
OK,McCurtain County,10073,2440,7633,89,40,0.242231709,0.757768291,5193,-0.515536583
OK,McIntosh County,7265,2767,4498,91,40,0.380867171,0.619132829,1731,-0.238265657
OK,Murray County,5146,1540,3606,99,40,0.299261562,0.700738438,2066,-0.401476875
OK,Muskogee County,23335,9943,13392,101,40,0.426098136,0.573901864,3449,-0.147803728
OK,Noble County,4626,1142,3484,103,40,0.246865543,0.753134457,2342,-0.506268915
OK,Nowata County,4076,1244,2832,105,40,0.305201178,0.694798822,1588,-0.389597645
OK,Okfuskee County,3579,1251,2328,107,40,0.349538977,0.650461023,1077,-0.300922045
OK,Oklahoma County,256337,106812,149525,109,40,0.416685847,0.583314153,42713,-0.166628306
OK,Okmulgee County,13128,5416,7712,111,40,0.412553321,0.587446679,2296,-0.174893358
OK,Osage County,17913,6695,11218,113,40,0.373750907,0.626249093,4523,-0.252498186
OK,Ottawa County,9973,3508,6465,115,40,0.351749724,0.648250276,2957,-0.296500551
OK,Pawnee County,6041,1813,4228,117,40,0.300115875,0.699884125,2415,-0.39976825
OK,Payne County,25660,9193,16467,119,40,0.358261886,0.641738114,7274,-0.283476228
OK,Pittsburg County,15598,4813,10785,121,40,0.308565201,0.691434799,5972,-0.382869599
OK,Pontotoc County,12855,3934,8921,123,40,0.306028783,0.693971217,4987,-0.387942435
OK,Pottawatomie County,23422,7182,16240,125,40,0.306634788,0.693365212,9058,-0.386730424
OK,Pushmataha County,4130,1043,3087,127,40,0.252542373,0.747457627,2044,-0.494915254
OK,Roger Mills County,1674,272,1402,129,40,0.162485066,0.837514934,1130,-0.675029869
OK,Rogers County,36677,9146,27531,131,40,0.249366088,0.750633912,18385,-0.501267825
OK,Seminole County,7449,2597,4852,133,40,0.348637401,0.651362599,2255,-0.302725198
OK,Sequoyah County,13766,4193,9573,135,40,0.304591021,0.695408979,5380,-0.390817957
OK,Stephens County,16846,3939,12907,137,40,0.233824053,0.766175947,8968,-0.532351894
OK,Texas County,5762,854,4908,139,40,0.148212426,0.851787574,4054,-0.703575148
OK,Tillman County,2719,906,1813,141,40,0.333210739,0.666789261,907,-0.333578522
OK,Tulsa County,227541,82633,144908,143,40,0.36315653,0.63684347,62275,-0.27368694
OK,Wagoner County,28621,7773,20848,145,40,0.271583802,0.728416198,13075,-0.456832396
OK,Washington County,21199,5532,15667,147,40,0.260955705,0.739044295,10135,-0.478088589
OK,Washita County,4303,821,3482,149,40,0.190797118,0.809202882,2661,-0.618405763
OK,Woods County,3395,670,2725,151,40,0.197349043,0.802650957,2055,-0.605301915
OK,Woodward County,7065,1129,5936,153,40,0.15980184,0.84019816,4807,-0.68039632
OR,Baker County,8351,2364,5692,1,41,0.283079871,0.681595019,3328,-0.398515148
OR,Benton County,44262,27662,14922,3,41,0.624960463,0.337128914,12740,0.287831549
OR,Clackamas County,185564,94013,87551,5,41,0.50663383,0.471810265,6462,0.034823565
OR,Clatsop County,17206,9616,7101,7,41,0.558874811,0.41270487,2515,0.146169941
OR,Columbia County,23298,11843,10645,9,41,0.508326895,0.456906172,1198,0.051420723
OR,Coos County,27926,12628,14398,11,41,0.452195087,0.515576882,1770,-0.063381795
OR,Crook County,10109,3081,6769,13,41,0.304777921,0.669601345,3688,-0.364823425
OR,Curry County,11529,4611,6577,15,41,0.399947957,0.570474456,1966,-0.170526498
OR,Deschutes County,77441,34985,40670,17,41,0.451763278,0.525174003,5685,-0.073410726
OR,Douglas County,49062,17032,30588,19,41,0.347152582,0.623456035,13556,-0.276303453
OR,Gilliam County,1044,371,637,21,41,0.355363985,0.610153257,266,-0.254789272
OR,Grant County,3778,834,2848,23,41,0.22075172,0.75383801,2014,-0.533086289
OR,Harney County,3535,829,2599,25,41,0.234512023,0.735219236,1770,-0.500707214
OR,Hood River County,9662,5977,3400,27,41,0.618608984,0.351894018,2577,0.266714966
OR,Jackson County,91955,42341,46974,29,41,0.460453483,0.510836822,4633,-0.05038334
OR,Jefferson County,7978,3238,4576,31,41,0.405866132,0.573577338,1338,-0.167711206
OR,Josephine County,39679,14929,23636,33,41,0.376244361,0.595680335,8707,-0.219435974
OR,Klamath County,27530,8140,18654,35,41,0.295677443,0.677588086,10514,-0.381910643
OR,Lake County,3676,769,2801,37,41,0.209194777,0.761969532,2032,-0.552774755
OR,Lane County,166176,99891,60979,39,41,0.601115685,0.366954313,38912,0.234161371
OR,Lincoln County,22612,13277,8623,41,41,0.587166106,0.381346188,4654,0.205819919
OR,Linn County,49987,19893,28482,43,41,0.397963471,0.569788145,8589,-0.171824674
OR,Malheur County,9711,2701,6751,45,41,0.278138194,0.69519102,4050,-0.417052827
OR,Marion County,115519,54337,58435,47,41,0.470372839,0.505847523,4098,-0.035474684
OR,Morrow County,3838,1189,2524,49,41,0.309796769,0.657634184,1335,-0.347837415
OR,Multnomah County,344614,261222,71947,51,41,0.758013313,0.208775616,189275,0.549237698
OR,Polk County,33996,15761,17377,53,41,0.463613366,0.51114837,1616,-0.047535004
OR,Sherman County,1019,317,677,55,41,0.311089303,0.66437684,360,-0.353287537
OR,Tillamook County,12346,6249,5670,57,41,0.50615584,0.459258059,579,0.046897781
OR,Umatilla County,24623,8499,15425,59,41,0.34516509,0.626446818,6926,-0.281281728
OR,Union County,11905,3943,7608,61,41,0.331205376,0.639059219,3665,-0.307853843
OR,Wallowa County,4152,1252,2796,63,41,0.301541426,0.673410405,1544,-0.371868979
OR,Wasco County,10550,5066,5152,65,41,0.480189573,0.488341232,86,-0.008151659
OR,Washington County,216473,124431,86551,67,41,0.574810715,0.399823535,37880,0.174987181
OR,Wheeler County,841,262,542,69,41,0.311533888,0.644470868,280,-0.33293698
OR,Yamhill County,41750,18906,21711,71,41,0.452838323,0.520023952,2805,-0.067185629
PA,Adams County,41973,14893,26490,1,42,0.354823339,0.631120006,11597,-0.276296667
PA,Allegheny County,614671,348151,259304,3,42,0.566402189,0.421858197,88847,0.144543992
PA,Armstrong County,28322,8694,19231,5,42,0.306969847,0.679012782,10537,-0.372042935
PA,Beaver County,80015,36833,42118,7,42,0.460326189,0.526376304,5285,-0.066050116
PA,Bedford County,21444,4730,16509,9,42,0.22057452,0.769865697,11779,-0.549291177
PA,Berks County,163253,79895,80857,11,42,0.489393763,0.495286457,962,-0.005892694
PA,Blair County,47631,15516,31500,13,42,0.325754236,0.661334005,15984,-0.335579769
PA,Bradford County,22501,8291,13827,15,42,0.368472512,0.614506022,5536,-0.24603351
PA,Bucks County,319407,159598,155876,17,42,0.4996697,0.488016856,3722,0.011652844
PA,Butler County,88924,28385,59416,19,42,0.319205164,0.668166074,31031,-0.34896091
PA,Cambria County,57718,23181,33464,21,42,0.401625143,0.579784469,10283,-0.178159326
PA,Cameron County,1967,677,1264,23,42,0.344178953,0.642602949,587,-0.298423996
PA,Carbon County,24232,11040,12710,25,42,0.455595906,0.524513041,1670,-0.068917134
PA,Centre County,68801,33677,33697,27,42,0.489484164,0.489774858,20,-0.000290693
PA,Chester County,248295,122232,123280,29,42,0.492285386,0.496506172,1048,-0.004220786
PA,Clarion County,15227,4731,10228,31,42,0.310698102,0.671701583,5497,-0.361003481
PA,Clearfield County,31894,11093,20303,33,42,0.347808365,0.636577413,9210,-0.288769047
PA,Clinton County,12663,5503,6941,35,42,0.434573166,0.548132354,1438,-0.113559188
PA,Columbia County,24305,10424,13445,37,42,0.428882946,0.553178358,3021,-0.124295412
PA,Crawford County,33089,13024,19497,39,42,0.393605126,0.589229049,6473,-0.195623923
PA,Cumberland County,109964,43983,64365,41,42,0.399976356,0.585327926,20382,-0.18535157
PA,Dauphin County,122625,64209,56838,43,42,0.523620795,0.463510703,7371,0.060110092
PA,Delaware County,272853,164805,105270,45,42,0.604006553,0.385812141,59535,0.218194412
PA,Elk County,12425,5144,7099,47,42,0.414004024,0.571348089,1955,-0.157344064
PA,Erie County,112732,65136,46102,49,42,0.577795125,0.408952205,19034,0.168842919
PA,Fayette County,48196,21841,25845,51,42,0.453170388,0.536247821,4004,-0.083077434
PA,Forest County,2308,894,1381,53,42,0.387348354,0.598353553,487,-0.211005199
PA,Franklin County,62802,18910,43072,55,42,0.30110506,0.685838031,24162,-0.38473297
PA,Fulton County,6148,1297,4780,57,42,0.210962915,0.777488614,3483,-0.566525699
PA,Greene County,13726,5564,7985,59,42,0.405362087,0.581742678,2421,-0.176380592
PA,Huntingdon County,17587,5383,11953,61,42,0.306078353,0.679649741,6570,-0.373571388
PA,Indiana County,36180,14403,21187,63,42,0.398092869,0.585599779,6784,-0.18750691
PA,Jefferson County,17072,4535,12288,65,42,0.265639644,0.71977507,7753,-0.454135426
PA,Juniata County,9480,2533,6821,67,42,0.267194093,0.719514768,4288,-0.452320675
PA,Lackawanna County,97116,61309,34730,69,42,0.631296594,0.357613576,26579,0.273683018
PA,Lancaster County,219677,87108,129364,71,42,0.396527629,0.588882769,42256,-0.19235514
