Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,HZ,VC,FU,BC,SQ,FG+,MI,TS,DZ,RA,BR,FG,SN,Datetime_Date
1792,2011-10-08,86.0,41.0,60.1666666667,12.0,49.6333333333,54.3,16.0,0.0,0.114333333333,29.3266666667,30.0353333333,14.6,19,7.58,0.0666666666667,0.0,0.0666666666667,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.4,0.4,0.0333333333333,0.0,2011-10-08
1794,2011-10-09,86.0,41.0,60.1666666667,11.0,49.3333333333,54.1666666667,16.0,0.0,0.113666666667,29.3373333333,30.0463333333,14.6,9,7.43,0.0666666666667,0.0,0.0666666666667,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.366666666667,0.4,0.0333333333333,0.0,2011-10-09
1796,2011-10-10,86.0,41.0,60.1,10.0,49.0666666667,54.0,16.0,0.0,0.113666666667,29.3406666667,30.0506666667,14.6,16,7.52666666667,0.0666666666667,0.0,0.0666666666667,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.366666666667,0.366666666667,0.0333333333333,0.0,2011-10-10
1798,2011-10-11,86.0,41.0,60.0333333333,14.0,48.9,53.9,16.0,0.0,0.113666666667,29.3393333333,30.05,14.6,15,7.50666666667,0.0666666666667,0.0,0.0666666666667,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.366666666667,0.333333333333,0.0333333333333,0.0,2011-10-11
1800,2011-10-12,84.0,41.0,59.7666666667,13.0,48.6666666667,53.6666666667,16.0,0.0,0.113666666667,29.3343333333,30.0453333333,14.6,14,7.41333333333,0.0666666666667,0.0,0.0666666666667,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.366666666667,0.333333333333,0.0333333333333,0.0,2011-10-12
1802,2011-10-13,84.0,41.0,59.5666666667,6.0,48.7,53.6333333333,16.0,0.0,0.123,29.3213333333,30.0333333333,14.6,26,7.35666666667,0.0333333333333,0.0,0.0333333333333,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.4,0.333333333333,0.0333333333333,0.0,2011-10-13
1804,2011-10-14,84.0,41.0,59.6333333333,2.0,48.6333333333,53.6,16.0,0.0,0.120333333333,29.305,30.017,15.4,28,7.63333333333,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.366666666667,0.3,0.0333333333333,0.0,2011-10-14
1806,2011-10-15,84.0,41.0,59.7666666667,2.0,48.6666666667,53.6666666667,16.0,0.0,0.120333333333,29.288,29.9993333333,15.4,27,7.86,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.366666666667,0.3,0.0333333333333,0.0,2011-10-15
1808,2011-10-16,84.0,41.0,59.8666666667,3.0,48.6333333333,53.6333333333,16.0,0.0,0.126,29.271,29.982,15.4,28,8.03333333333,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.4,0.3,0.0333333333333,0.0,2011-10-16
1810,2011-10-17,84.0,41.0,59.5666666667,-2.0,48.2333333333,53.3,16.0,0.0,0.126,29.257,29.968,15.4,26,8.08333333333,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.4,0.3,0.0333333333333,0.0,2011-10-17
1812,2011-10-18,84.0,41.0,59.1666666667,-3.0,47.6333333333,52.8333333333,17.0,0.0,0.113666666667,29.2486666667,29.9586666667,15.4,1,8.05,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0,0.4,0.266666666667,0.0333333333333,0.0,2011-10-18
1814,2011-10-19,84.0,41.0,58.6666666667,-4.0,47.0333333333,52.3,18.0,0.0,0.134,29.2383333333,29.9496666667,17.1,36,8.45666666667,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0,0.4,0.266666666667,0.0333333333333,0.0,2011-10-19
1816,2011-10-20,84.0,41.0,58.1,-5.0,46.4666666667,51.7666666667,20.0,0.0,0.136666666667,29.2296666667,29.956,17.1,32,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.233333333333,0.0,0.0,2011-10-20
1818,2011-10-21,84.0,38.0,57.5333333333,-3.0,45.9666666667,51.2666666667,20.0,0.0,0.136666666667,29.2326666667,29.9586666667,17.1,29,8.56333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.233333333333,0.0,0.0,2011-10-21
1820,2011-10-22,84.0,34.0,57.2666666667,0.0,45.6333333333,51.0,20.0,0.0,0.136666666667,29.23,29.9566666667,17.1,23,8.45666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.233333333333,0.0,0.0,2011-10-22
1822,2011-10-23,84.0,34.0,57.2,4.0,45.5333333333,50.9666666667,20.0,0.0,0.143333333333,29.2253333333,29.9523333333,17.1,22,8.45333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.433333333333,0.266666666667,0.0,0.0,2011-10-23
1824,2011-10-24,84.0,34.0,57.1,5.0,45.2,50.8,20.0,0.0,0.138666666667,29.228,29.9543333333,17.1,28,8.54333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.4,0.233333333333,0.0,0.0,2011-10-24
1826,2011-10-25,84.0,34.0,57.1666666667,12.0,44.9666666667,50.7333333333,20.0,0.0,0.136666666667,29.2273333333,29.954,17.1,19,8.75666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.4,0.233333333333,0.0,0.0,2011-10-25
1828,2011-10-26,84.0,34.0,56.9333333333,2.0,44.6666666667,50.5,20.0,0.0,0.0963333333333,29.2363333333,29.9626666667,17.1,36,8.66333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.366666666667,0.2,0.0,0.0,2011-10-26
1830,2011-10-27,84.0,34.0,56.5,-2.0,44.1333333333,50.0666666667,20.0,0.0,0.09,29.2476666667,29.9736666667,17.1,35,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.366666666667,0.166666666667,0.0,0.0,2011-10-27
1832,2011-10-28,84.0,34.0,56.0666666667,-2.0,43.4333333333,49.5666666667,20.0,0.0,0.0653333333333,29.2573333333,29.9843333333,17.1,22,8.53333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.333333333333,0.133333333333,0.0,0.0,2011-10-28
1834,2011-10-29,84.0,34.0,55.6333333333,-2.0,42.7333333333,49.0666666667,20.0,0.0,0.0633333333333,29.2693333333,29.9966666667,17.1,28,8.25666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.3,0.1,0.0,0.0,2011-10-29
1836,2011-10-30,84.0,33.0,55.4333333333,-1.0,42.5666666667,48.8666666667,20.0,0.0,0.066,29.2676666667,29.997,17.1,19,8.12666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.3,0.133333333333,0.0,0.0,2011-10-30
1838,2011-10-31,84.0,33.0,55.3,-1.0,42.4333333333,48.7,20.0,0.0,0.066,29.2613333333,29.9903333333,17.1,25,7.94333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.3,0.166666666667,0.0,0.0,2011-10-31
1840,2012-05-01,84.0,33.0,55.4,4.0,42.9,49.0,20.0,0.0,0.069,29.2516666667,29.9803333333,17.1,12,8.02,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.333333333333,0.2,0.0,0.0,2012-05-01
1842,2012-05-02,84.0,33.0,55.8,15.0,43.4,49.4666666667,20.0,0.0,0.069,29.2396666667,29.968,17.1,21,8.19,0.0333333333333,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.0,0.333333333333,0.233333333333,0.0333333333333,0.0,2012-05-02
1844,2012-05-03,86.0,33.0,56.3333333333,22.0,44.0,50.0333333333,20.0,0.0,0.113666666667,29.2276666667,29.955,17.1,21,8.51333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0666666666667,0.0,0.366666666667,0.233333333333,0.0333333333333,0.0,2012-05-03
1846,2012-05-04,86.0,33.0,56.3,10.0,44.2333333333,50.1333333333,20.0,0.0,0.123,29.219,29.9456666667,17.1,5,8.71333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.1,0.0,0.4,0.266666666667,0.0333333333333,0.0,2012-05-04
1848,2012-05-05,86.0,33.0,55.9666666667,1.0,44.2666666667,50.0,20.0,0.0,0.123,29.212,29.9383333333,17.1,4,8.83666666667,0.1,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.1,0.0,0.433333333333,0.3,0.0333333333333,0.0,2012-05-05
1850,2012-05-06,86.0,33.0,55.7,6.0,44.2666666667,49.9,20.0,0.0,0.149666666667,29.202,29.928,17.1,6,8.86333333333,0.1,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.133333333333,0.0,0.466666666667,0.333333333333,0.0333333333333,0.0,2012-05-06
1852,2012-05-07,86.0,33.0,55.3666666667,3.0,44.3,49.8,20.0,0.0,0.165333333333,29.1883333333,29.9146666667,17.1,34,8.79,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0,0.5,0.366666666667,0.0666666666667,0.0,2012-05-07
1854,2012-05-08,86.0,33.0,55.2,5.0,44.1,49.6333333333,20.0,0.0,0.165333333333,29.1743333333,29.9003333333,17.1,28,8.96,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0,0.5,0.4,0.0666666666667,0.0,2012-05-08
1856,2012-05-09,86.0,33.0,54.8333333333,-2.0,43.8333333333,49.3666666667,20.0,0.0,0.167333333333,29.168,29.8933333333,17.1,1,9.01333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0,0.533333333333,0.4,0.0666666666667,0.0,2012-05-09
1858,2012-05-10,86.0,33.0,54.4666666667,1.0,43.1666666667,48.9,20.0,0.0,0.167333333333,29.17,29.8943333333,17.1,5,9.1,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0,0.533333333333,0.4,0.0666666666667,0.0,2012-05-10
1860,2012-05-11,86.0,33.0,54.2666666667,4.0,42.7666666667,48.7,20.0,0.0,0.167333333333,29.181,29.9046666667,17.1,20,9.14666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0,0.533333333333,0.4,0.0666666666667,0.0,2012-05-11
1862,2012-05-12,86.0,33.0,54.3333333333,4.0,42.3333333333,48.4666666667,20.0,0.0,0.159,29.2043333333,29.9273333333,17.1,3,9.22333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0,0.533333333333,0.366666666667,0.0666666666667,0.0,2012-05-12
1864,2012-05-13,86.0,33.0,54.5333333333,3.0,42.0,48.4666666667,20.0,0.0,0.159,29.2226666667,29.9466666667,17.1,4,8.96333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0,0.533333333333,0.366666666667,0.0666666666667,0.0,2012-05-13
1866,2012-05-14,86.0,33.0,54.8,5.0,42.0,48.6333333333,20.0,0.0,0.159,29.2296666667,29.955,17.1,19,8.62666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0,0.533333333333,0.366666666667,0.0666666666667,0.0,2012-05-14
1868,2012-05-15,86.0,33.0,55.3666666667,14.0,42.2,49.0,20.0,0.0,0.155,29.233,29.958,17.1,25,8.76333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.533333333333,0.366666666667,0.0666666666667,0.0,2012-05-15
1870,2012-05-16,86.0,33.0,55.6333333333,-1.0,42.2,49.1333333333,20.0,0.0,0.155,29.242,29.966,17.1,5,8.76666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.533333333333,0.366666666667,0.0666666666667,0.0,2012-05-16
1872,2012-05-17,86.0,33.0,56.0333333333,1.0,42.2666666667,49.3666666667,20.0,0.0,0.153,29.2516666667,29.975,17.1,11,8.67666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.5,0.366666666667,0.0666666666667,0.0,2012-05-17
1874,2012-05-18,86.0,33.0,56.7666666667,9.0,42.3,49.7,20.0,0.0,0.124666666667,29.2636666667,29.986,15.8,16,8.38333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.466666666667,0.333333333333,0.0666666666667,0.0,2012-05-18
1876,2012-05-19,92.0,33.0,57.8,16.0,42.8333333333,50.3666666667,20.0,0.0,0.122,29.2733333333,29.9963333333,12.4,17,8.15,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.433333333333,0.333333333333,0.0666666666667,0.0,2012-05-19
1878,2012-05-20,93.0,33.0,58.8666666667,18.0,43.6,51.1666666667,20.0,0.0,0.126666666667,29.272,29.9946666667,12.4,22,8.35666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.233333333333,0.0,0.466666666667,0.333333333333,0.0666666666667,0.0,2012-05-20
1880,2012-05-21,93.0,33.0,59.2333333333,0.0,43.8333333333,51.4333333333,20.0,0.0,0.126666666667,29.2756666667,29.9976666667,12.4,1,8.65333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.233333333333,0.0,0.466666666667,0.333333333333,0.0666666666667,0.0,2012-05-21
1882,2012-05-22,93.0,33.0,59.5,0.0,43.8333333333,51.5333333333,20.0,0.0,0.12,29.2786666667,30.0006666667,12.4,5,8.66333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.433333333333,0.3,0.0666666666667,0.0,2012-05-22
1884,2012-05-23,93.0,33.0,59.8666666667,4.0,43.9333333333,51.8,20.0,0.0,0.12,29.2706666667,29.9936666667,12.4,16,8.65,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.433333333333,0.3,0.0666666666667,0.0,2012-05-23
1886,2012-05-24,93.0,33.0,60.4333333333,15.0,44.1666666667,52.1333333333,20.0,0.0,0.119333333333,29.266,29.988,17.5,18,8.84333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.4,0.3,0.0666666666667,0.0,2012-05-24
1888,2012-05-25,93.0,33.0,61.2333333333,12.0,44.4,52.5666666667,20.0,0.0,0.119333333333,29.27,29.9903333333,17.5,3,8.75666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.4,0.3,0.0666666666667,0.0,2012-05-25
1890,2012-05-26,93.0,33.0,62.1333333333,11.0,44.9666666667,53.2,20.0,0.0,0.115333333333,29.271,29.9913333333,17.5,7,8.93666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.4,0.3,0.0666666666667,0.0,2012-05-26
1892,2012-05-27,97.0,33.0,63.4333333333,22.0,45.8333333333,54.1333333333,20.0,0.0,0.114333333333,29.2643333333,29.9846666667,17.5,18,9.08666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.4,0.3,0.0666666666667,0.0,2012-05-27
1894,2012-05-28,97.0,33.0,64.8,23.0,46.8333333333,55.1666666667,20.0,0.0,0.114333333333,29.254,29.974,17.5,22,9.38,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.4,0.3,0.0666666666667,0.0,2012-05-28
1896,2012-05-29,97.0,36.0,65.7333333333,9.0,47.1666666667,55.7666666667,20.0,0.0,0.108666666667,29.2483333333,29.967,17.5,28,9.41666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.366666666667,0.266666666667,0.0666666666667,0.0,2012-05-29
1898,2012-05-30,97.0,43.0,66.3,-2.0,47.5,56.2,11.0,0.0,0.108666666667,29.2443333333,29.962,17.5,36,9.57666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.366666666667,0.233333333333,0.0666666666667,0.0,2012-05-30
1900,2012-05-31,97.0,43.0,66.1,-13.0,47.2666666667,55.9666666667,14.0,0.0,0.143,29.245,29.963,17.5,4,9.68666666667,0.1,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.366666666667,0.233333333333,0.0666666666667,0.0,2012-05-31
1902,2012-06-01,97.0,43.0,65.7,-7.0,46.7,55.4666666667,14.0,0.0,0.143333333333,29.2433333333,29.9616666667,17.5,36,9.68,0.1,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.2,0.0,0.4,0.2,0.0333333333333,0.0,2012-06-01
1904,2012-06-02,97.0,43.0,65.2666666667,-1.0,46.0666666667,55.0,14.0,0.0,0.0986666666667,29.239,29.958,17.5,26,9.64,0.1,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.166666666667,0.0,0.366666666667,0.2,0.0333333333333,0.0,2012-06-02
1906,2012-06-03,97.0,43.0,65.4333333333,5.0,45.8333333333,55.0,14.0,0.0,0.0893333333333,29.2346666667,29.9536666667,17.5,28,9.65666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.133333333333,0.0,0.333333333333,0.166666666667,0.0333333333333,0.0,2012-06-03
1908,2012-06-04,97.0,43.0,65.8,3.0,45.6666666667,55.0666666667,14.0,0.0,0.0893333333333,29.231,29.9496666667,17.5,4,9.65333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.133333333333,0.0,0.3,0.133333333333,0.0333333333333,0.0,2012-06-04
1910,2012-06-05,97.0,43.0,65.9,-1.0,45.5333333333,55.0666666667,14.0,0.0,0.0626666666667,29.2333333333,29.9516666667,17.5,4,9.67666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.1,0.0,0.266666666667,0.1,0.0333333333333,0.0,2012-06-05
1912,2012-06-06,97.0,43.0,66.1,-2.0,45.2333333333,55.0,14.0,0.0,0.047,29.2403333333,29.9583333333,17.5,4,9.71333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.233333333333,0.0666666666667,0.0,0.0,2012-06-06
1914,2012-06-07,97.0,43.0,66.3333333333,2.0,45.2,55.1,14.0,0.0,0.047,29.2486666667,29.966,17.5,10,9.56666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.233333333333,0.0333333333333,0.0,0.0,2012-06-07
1916,2012-06-08,97.0,43.0,66.9,5.0,45.4,55.4666666667,14.0,0.0,0.045,29.2506666667,29.9683333333,17.5,25,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0333333333333,0.0,0.0,2012-06-08
1918,2012-06-09,97.0,43.0,67.6,12.0,45.9333333333,56.0,14.0,0.0,0.045,29.247,29.965,17.5,22,9.65666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0333333333333,0.0,0.0,2012-06-09
1920,2012-06-10,97.0,43.0,68.2333333333,13.0,46.4666666667,56.4666666667,14.0,0.0,0.045,29.2416666667,29.959,17.5,19,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0333333333333,0.0,0.0,2012-06-10
1922,2012-06-11,97.0,43.0,68.8666666667,13.0,47.1333333333,57.0333333333,14.0,0.0,0.044,29.2286666667,29.9456666667,17.5,23,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0333333333333,0.0,0.0,2012-06-11
1924,2012-06-12,97.0,43.0,69.1333333333,1.0,47.6333333333,57.3333333333,14.0,0.0,0.044,29.225,29.9406666667,17.5,33,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0333333333333,0.0,0.0,2012-06-12
1926,2012-06-13,97.0,45.0,69.1333333333,-5.0,47.9333333333,57.4666666667,14.0,0.0,0.044,29.229,29.944,17.5,8,9.97666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0333333333333,0.0,0.0,2012-06-13
1928,2012-06-14,97.0,45.0,69.1333333333,4.0,48.0333333333,57.5333333333,14.0,0.0,0.0423333333333,29.2343333333,29.95,17.5,13,9.85666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.166666666667,0.0333333333333,0.0,0.0,2012-06-14
1930,2012-06-15,97.0,45.0,69.7666666667,9.0,48.5666666667,58.0666666667,14.0,0.0,0.0423333333333,29.2326666667,29.9483333333,17.5,16,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.166666666667,0.0333333333333,0.0,0.0,2012-06-15
1932,2012-06-16,97.0,47.0,70.5,13.0,49.2666666667,58.6666666667,14.0,0.0,0.0526666666667,29.2276666667,29.9433333333,17.5,20,10.0133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.2,0.0666666666667,0.0,0.0,2012-06-16
1934,2012-06-17,97.0,47.0,70.8,9.0,49.8666666667,59.0666666667,14.0,0.0,0.0563333333333,29.2223333333,29.9376666667,17.5,23,9.94333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.233333333333,0.1,0.0,0.0,2012-06-17
1936,2012-06-18,97.0,47.0,71.0,12.0,50.2666666667,59.3666666667,14.0,0.0,0.0563333333333,29.2136666667,29.9286666667,17.5,21,10.2133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.233333333333,0.1,0.0,0.0,2012-06-18
1938,2012-06-19,97.0,47.0,71.2666666667,17.0,50.5333333333,59.6,14.0,0.0,0.0516666666667,29.2113333333,29.9256666667,17.5,21,10.3433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,2012-06-19
1940,2012-06-20,97.0,47.0,72.1,16.0,51.1333333333,60.2333333333,14.0,0.0,0.0516666666667,29.2056666667,29.9196666667,17.5,21,10.4366666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,2012-06-20
1942,2012-06-21,97.0,47.0,72.6666666667,8.0,51.7333333333,60.7333333333,14.0,0.0,0.052,29.2033333333,29.916,17.5,27,10.5233333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.1,0.0,0.0,2012-06-21
1944,2012-06-22,97.0,47.0,73.0333333333,6.0,52.0666666667,61.0,14.0,0.0,0.052,29.2086666667,29.9203333333,17.5,34,10.5133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.1,0.0,0.0,2012-06-22
1946,2012-06-23,97.0,47.0,72.9666666667,5.0,52.1333333333,61.0333333333,14.0,0.0,0.052,29.219,29.9306666667,16.8,8,10.1133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.1,0.0,0.0,2012-06-23
1948,2012-06-24,97.0,47.0,73.1666666667,9.0,52.4,61.2333333333,14.0,0.0,0.052,29.217,29.93,16.8,4,10.0133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.1,0.0,0.0,2012-06-24
1950,2012-06-25,97.0,47.0,73.0,-3.0,52.2333333333,61.1333333333,14.0,0.0,0.052,29.2163333333,29.9296666667,16.8,4,10.1066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,2012-06-25
1952,2012-06-26,95.0,47.0,72.5333333333,-1.0,51.9333333333,60.8333333333,14.0,0.0,0.052,29.22,29.933,16.8,9,9.93333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,2012-06-26
1954,2012-06-27,95.0,47.0,72.1666666667,4.0,51.6333333333,60.6333333333,14.0,0.0,0.052,29.2233333333,29.937,16.8,20,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,2012-06-27
1956,2012-06-28,100.0,47.0,72.6666666667,17.0,52.4,61.1333333333,14.0,0.0,0.0533333333333,29.2226666667,29.936,16.8,26,9.75333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.233333333333,0.1,0.0,0.0,2012-06-28
1958,2012-06-29,100.0,47.0,73.2333333333,8.0,52.9,61.6,14.0,0.0,0.0673333333333,29.2206666667,29.9336666667,16.8,4,9.66333333333,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.266666666667,0.1,0.0,0.0,2012-06-29
1960,2012-06-30,100.0,49.0,74.2333333333,9.0,53.6333333333,62.4,8.0,0.0,0.03,29.2176666667,29.9293333333,16.8,24,9.51666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.233333333333,0.0666666666667,0.0,0.0,2012-06-30
1962,2012-07-01,100.0,49.0,75.0,8.0,54.4333333333,63.1333333333,2.0,0.0,0.0296666666667,29.223,29.9333333333,16.8,23,9.36666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.0666666666667,0.0,0.0,2012-07-01
1964,2012-07-02,100.0,52.0,75.7333333333,13.0,55.2,63.7666666667,2.0,0.0,0.0296666666667,29.229,29.9393333333,16.8,23,9.18,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.1,0.0,0.0,2012-07-02
1966,2012-07-03,100.0,52.0,76.3333333333,15.0,55.8333333333,64.3,2.0,0.0,0.0296666666667,29.23,29.9406666667,16.8,25,9.18666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.1,0.0,0.0,2012-07-03
1968,2012-07-04,102.0,52.0,77.1333333333,19.0,56.5333333333,64.9333333333,2.0,0.0,0.0296666666667,29.229,29.9393333333,16.8,25,9.23333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.2,0.1,0.0,0.0,2012-07-04
1970,2012-07-05,103.0,52.0,78.0333333333,19.0,57.2,65.5666666667,2.0,0.0,0.039,29.226,29.9356666667,16.8,24,9.17666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.233333333333,0.1,0.0,0.0,2012-07-05
1972,2012-07-06,103.0,54.0,79.0,21.0,58.0333333333,66.3,2.0,0.0,0.039,29.221,29.9306666667,16.8,27,9.20333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.233333333333,0.1,0.0,0.0,2012-07-06
1974,2012-07-07,103.0,54.0,79.6,14.0,58.8,66.8333333333,2.0,0.0,0.039,29.217,29.9263333333,16.8,2,9.45,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.233333333333,0.1,0.0,0.0,2012-07-07
